Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,%REV,DEMAGCODE,40,24,10,16,2,3,4,5,6,7,Q(7),Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,,,,,,,,,REFNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-west-Akitkan,Lower Akitkan Khibelen group (Malaya Kosa formation),9326,,"G*+,F+",100,54.7,108.8,7,30,188.7,8.1,8.1,110.6,5,-30.8,98.7,3.5,3.5,3.5,0or100,4,1,1,1,1,1,1,1,1,0,1,6,A,1878,1874,1882,"1878±4, U-Pb(conv)",Lower Akitkan Khibelen group (Malaya Kosa formation),"Didenko, A.N., Vodovozov, V.Yu., Pisarevsky, S.A., Gladkochub, D.P., Donskaya, T.V., Mazukabzov, A.M., Stanevich, A.M., Bibikova, E.V., Kirnozova, T.I.",2009,Geol.Soc.London Spec.Publ.,323,145-163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-west-Akitkan,Upper Akitkan Group,9325,,"G+,G*o",100,57.6,110.8,10,108,192.5,18.6,18.6,50.5,6.9,-22.1,97.5,3.7,7.2,5.16139516,0or100,4,1,1,1,1,1,1,1,1,0,1,6,A,1863,1854,1872,"1863±9, U-Pb(conv)",Upper Akitkan Group,"Didenko, A.N., Vodovozov, V.Yu., Pisarevsky, S.A., Gladkochub, D.P., Donskaya, T.V., Mazukabzov, A.M., Stanevich, A.M., Bibikova, E.V., Kirnozova, T.I.",2009,Geol.Soc.London Spec.Publ.,323,145-163,Palaeomagnetism and U-Pb dates of the Palaeoproterozoic Akitkan Group (South Siberia) and implications for pre-Neoproterozoic tectonics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-west-Tungus,Shumikhinsk Granitoids,9224,,Ro,0,52.1,103.8,2,92,177.4,24.6,24.6,8.9,6.6,-24.9,106.6,3.8,7.1,5.194227565,MIXED,4,1,1,0,1,0,1,0,0,1,1,5,B,1851,1843,1858,"U-Pb,Ar-Ar",Shumikhinsk Granitoids,"Didenko,A.N., Kozakov,I.K., Bibikova,E.V., Vodovozov,V.Yu., Khil'tova,V.J., Reznitsky,L.Z., Ivanov,A.V., Levitsky,V.I., Travin,A.V., Shevchenko,D.O., Rasskazov,S.V.",2003,Doklady Akad.Nauk Rossii,390,368-373,Palaeomagnetism of the Lower Proterozoic granitoids of the Sharyzhalgai block of the basement of the Siberian craton and its geodynamic applications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-west,Kuonamka Dykes,8554,,Ro,0,70,110,5,24,56.8,-9.5,9.5,9,28,-6,54,14,28,19.79898987,20or80,4,1,0,0,0,0,1,0,1,1,1,5,B,1503,1498,1508,,Kuonamka Dykes,"Ernst,R.E., Buchan,K.L., Hamilton,M.A., Okrugin,A.V., Tomshin,M.D.",2000,J.Geol.,108,381-401,"Integrated paleomagnetism and U-Pb geochronology of mafic dikes of the eastern Anabar Shield region, Siberia: implications for Mesoproterozoic paleolatitude of Siberia and comparison with Laurentia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-west,West Anabar Intrusions,9552,,Co,0,70.6,104.5,21,300,218.7,-20,20,30.7,5.8,25.3,241.4,4.6,4.6,4.6,0or100,4,1,1,1,1,1,1,1,1,0,1,6,A,1503,1500,1505,"U-Pb ages: 1502+/-2 Ma, 1503+/-2 Ma",West Anabar Intrusions,"Evans, D.A.D., Veselovsky, R.V., Petrov, P.Yu., Shatsillo, A.V., Pavlov, V.E.",2016,Precambrian Res.,281,639-655,Paleomagnetism of Mesoproterozoic margins of the Anabar Shield: a hypothesized billion-year partnership of Siberia and northern Laurentia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-west,North Anabar Intrusions,9553,,C*+,0,71.7,106.8,9,165,28.3,14.1,14.1,27.4,10,23.9,255.3,7.5,7.5,7.5,100or0,4,1,1,1,1,1,1,0,1,0,1,5,B,1483,1466,1500,U-Pb: 1483+/-17 Ma,North Anabar Intrusions,"Evans, D.A.D., Veselovsky, R.V., Petrov, P.Yu., Shatsillo, A.V., Pavlov, V.E.",2016,Precambrian Res.,281,639-655,Paleomagnetism of Mesoproterozoic margins of the Anabar Shield: a hypothesized billion-year partnership of Siberia and northern Laurentia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-west,Sololi-Kyutingde intrusions,9318,,C+,0,70.7,124.2,13,78,43.8,36.7,36.7,1000,11.6,-33.6,73.1,10.4,10.4,10.4,0or100,4,1,1,1,1,1,1,1,1,0,1,6,A,1473,1449,1497,"1473±24, ",Sololi-Kyutingde intrusions,"Wingate,M.T.D., Pisarevsky,S.A., Gladkochub,D.P., Donskaya,T.V., Konstantinov,K.M., Mazukabzov,A.M., Stanevich,A.M.",2009,Precambrian Res.,170,256-266,"Geochronology and paleomagnetism of mafic igneous rocks in the Olenek Uplift, northern Siberia: implications for Mesoproterozoic supercontinents and paleogeography",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-west,Linok Formation,8572,,"F+,Rb",100,66,88.4,6,139,15.2,-57.9,57.9,147.7,5.5,15.2,76.2,7.5,7.5,7.5,41or59,4,0,1,1,1,1,1,1,1,1,1,6,B,1050,1000,1100,", correlated to Malgina",Linok Formation,"Gallet,Y., Pavlov,V.E., Semikhatov,M.A.",2000,J.Geophys.Res.,105,16481-16499,Late Mesoproterozoic magnetostratigraphic results from Siberia: paleogeographic implications and magnetic field behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-west,Kartochka Formation,new,Magnetite Comp.,F+,100,58.7,97,2,215,254.7,50.6,50.6,840,8.6,19.1,36.3,11.8,11.8,11.8,0or100,4,0,1,1,1,1,1,1,1,0,1,5,B,1050,1000,1100,", correlated to Malgina",Kartochka Formation,"Gallet,Y., Pavlov,V., Halverson, G., Hulot, G.",2012,Earth Planet. Sci. Lett.,339-340,117-126,Toward constraining the long-term reversing behavior of the geodynamo: A new ‘‘Maya’’ superchron ~1 billion years ago from the magnetostratigraphy of the Kartochka Formation (southwestern Siberia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-west,Kitoi Cryogenian dykes,9409,,C+,0,52.3,102.8,10,94,80.8,-12.1,12.1,42.8,7.8,1.1,21.8,5.6,5.6,5.6,0or100,4,1,1,1,1,1,1,1,1,0,1,6,A,758,754,762,"758, Sm-Nd 743±47, Ar/Ar 758±4",Kitoi Cryogenian dykes,"Pisarevsky, S.A., Gladkochub, D.P., Konstantinov, K.M., Mazukabzov, A.M., Stanevich, A.M., Murphy, J.M., Tait, J.A., Donskaya, T.V., Konstantinov, K.",2013,Precambrian Res.,231,372-382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-east-Aldan,Elgetey Formation,9501,,"G*+,F+,Ro",100,56.25,134.55,6,80,122.4,46.4,46.4,20.2,12.8,7.1,183.5,10.5,16.7,13.2,17or83,4,1,1,1,1,1,1,1,1,1,1,7,A,1732,1728,1736,"1732+/-4, U-Pb",Elgetey Formation,"Didenko, A.N., Vodovozov, V.Yu., Peskov, A.Yu., Guryanov, V.A., Kosynkin, A.V.",2015,Precambrian Res.,259,58-77,Paleomagnetism of the Ulkan massif (SE Siberian platform) and theapparent polar wander path for Siberia in late Paleoproterozoic–earlyMesoproterozoic times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-east-Aldan,Ulkan granite,9500,,,0,56.29,134.46,6,93,46.8,39.8,39.8,10.5,4.7,42.1,249.4,3.4,5.6,4.4,0or100,4,1,1,1,1,1,1,0,0,0,1,4,B,1719,1709,1729,U-Pb series,Ulkan granite,"Didenko, A.N., Vodovozov, V.Yu., Peskov, A.Yu., Guryanov, V.A., Kosynkin, A.V.",2015,Precambrian Res.,259,58-77,Paleomagnetism of the Ulkan massif (SE Siberian platform) and theapparent polar wander path for Siberia in late Paleoproterozoic–earlyMesoproterozoic times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-east,Malgina Formation,8571,,"F+,Rb",100,58.3,135,4,89,99.7,-42,42,1000,2.9,25.4,50.5,2.6,2.6,2.6,39or61,4,0,1,1,1,1,1,1,1,1,1,6,B,1050,1000,1120,max 1120 dz,Malgina Formation,"Gallet,Y., Pavlov,V.E., Semikhatov,M.A.",2000,J.Geophys.Res.,105,16481-16499,Late Mesoproterozoic magnetostratigraphic results from Siberia: paleogeographic implications and magnetic field behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-east,Kumakha Formation,8848,,,100,58.9,135.10001,1,13,297.2,3.9,3.9,29.1,7.8,13.9,21.2,7,7,7,0or100,4,0,0,1,1,0,1,0,1,0,1,3,B,1040,985,1095,,Kumakha Formation,"Pavlov, V.E., Gallet, Y., Shatsillo, A.V.",2000,Fizika Zemli,8,23-34,Palaeomagnetism of the Upper Riphean Lakhanda Group of the Uchur-Maya area and a hypothesis of the Late Proterozoic supercontinent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-east,Milkon Formation,8847,Combined result,,100,58.1,135.5,2,33,298.7,-18.5,18.5,1000,0.1,5.6,15.9,3.8,3.8,3.8,0or100,4,1,1,1,1,1,1,0,1,0,1,4,B,1025,985,1065,,Milkon Formation,"Pavlov, V.E., Gallet, Y., Shatsillo, A.V.",2000,Fizika Zemli,8,23-34,Palaeomagnetism of the Upper Riphean Lakhanda Group of the Uchur-Maya area and a hypothesis of the Late Proterozoic supercontinent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-east,Ignican Formation,8841,Combined result,,100,58.7,135.2,2,15,300,5,5,1000,0.1,16,21.4,7.4,7.4,7.4,0or100,4,1,0,1,1,0,1,0,1,0,1,4,B,1013,1000,1025,,Ignican Formation,"Pavlov, V.E., Gallet, Y., Shatsillo, A.V.",2000,Fizika Zemli,8,23-34,Palaeomagnetism of the Upper Riphean Lakhanda Group of the Uchur-Maya area and a hypothesis of the Late Proterozoic supercontinent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-east,Nelkan Formation,8844,Combined result,,100,58.3,135.60001,2,16,283.5,15.6,15.6,1000,0.1,14.4,39.1,6.3,6.3,6.3,0or100,4,1,0,1,1,0,1,0,1,0,1,4,B,1013,1000,1025,,Nelkan Formation,"Pavlov, V.E., Gallet, Y., Shatsillo, A.V.",2000,Fizika Zemli,8,23-34,Palaeomagnetism of the Upper Riphean Lakhanda Group of the Uchur-Maya area and a hypothesis of the Late Proterozoic supercontinent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-east,Kandyk Formation combined,8935,,,100,59.4,136.39999,8,116,136.9,35.8,35.8,125.3,5,3.1,356.5,4.3,4.3,4.3,0or100,4,1,1,1,1,1,1,0,1,0,1,5,B,975,950,1000,,Kandykskaya suite combined,"Pavlov, V.E., Gallet, Y., Petrov, P.Yu., Zhuravlev, D.Z.,Shatsillo, A.V.",2002,Fizika Zemli,38,26-41,The Ui Group and Late Riphean sills in the Uchur-Maya area: isotopic and paleomagnetic data and the problem of the Rodinia supercontinent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siberia-east,Ust-Kirba Formation combined,8936,,,100,58.7,136.7,3,21,133,26.1,26.1,105.5,12.1,8.1,2.6,10.4,10.4,10.4,0or100,4,1,0,1,1,0,1,0,1,0,1,4,B,945,930,960,,Ust-Kirbinskaya suite combined,"Pavlov, V.E., Gallet, Y., Petrov, P.Yu., Zhuravlev, D.Z.,Shatsillo, A.V.",2002,Fizika Zemli,38,26-41,The Ui Group and Late Riphean sills in the Uchur-Maya area: isotopic and paleomagnetic data and the problem of the Rodinia supercontinent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,Mean pole -TAMP01 TAMP02 TAMP04 APPR01 APPR07,new,,Ro,0,3.6,306.72,22,64,305.3,0.0,0.0,9.8,9.4,-35.2,34.2,9.4,9.4,9.4,MIXED,4,1,1,0,1,0,1,0,0,1,1,4,B,2147,2142,2152,"2147, U-Pb z 2147±5",Mean pole -TAMP01 TAMP02 TAMP04 APPR01 APPR07,Theveniaut et al.,2006,Precambrian Res.,150,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,Mean pole - TUMU TAMP03 MATA02 APPR02  APPR05 APPR06 APPR08,new,,Ro,0,3.6,307.1,37,178,263.3,82.5,82.5,7.6,11.9,-1.8,112.5,11.9,11.9,11.9,MIXED,4,1,1,0,1,0,1,0,0,1,1,4,B,2093,2085,2101,"2093, Pb-Pb z (evap), U-Th-Pb mon 2093±8",Mean pole - TUMU TAMP03 MATA02 APPR02  APPR05 APPR06 APPR08,Theveniaut et al.,2006,Precambrian Res.,150,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,Armontabo River Tonalite,new,ARMO,C*+,0,3.7,307.8,3,20,98.9,68.0,68.0,11.5,10.1,2.7,166.3,14.2,16.9,15.5,MIXED,4,1,0,1,1,0,1,1,0,1,0,4,B,2080,2076,2084,"2080, 2080±4",Armontabo River Tonalite,Theveniaut et al.,2006,Precambrian Res.,150,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,French Guiana Granite and Metasediments,8974,GUI1,"C*o,Ro,F-",0,3.7,306.8,15,66,333.9,24.1,24.1,9.4,13.2,62.0,241.0,10.0,10.0,10.0,25or75,4,1,1,0,1,0,1,0,0,1,0,3,B,2014,1987,2041,"2014, GPMDB4.6",French Guiana Granite and Metasediments,"Nomade, S., Chen, Y., Pouclet, A., Feraud, G., Theveniaut, H., Daouda, B.Y., Vidal, M., Rigolet, C.",2003,Geophys.J.Int.,154,677-694,The Guiana and the West African Shield Palaeoproterozoic grouping: new palaeomagnetic data for French Guiana and the Ivory Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,Oyapok Tonalite and Meta-Ultrabasite,8692,OYA,,0,3.1,307.7,5,30,133.8,60.2,60.2,59.9,9.9,28.0,166.0,13.8,13.8,13.8,0or100,4,1,1,1,1,1,1,0,0,0,0,3,B,2013,1973,2052,"2012.5, GPMDB4.6",Oyapok Tonalite and Meta-Ultrabasite,"Nomade, S., Chen, Y., Feraud, G., Pouclet, A., Theveniaut, H.",2001,Precambrian Res.,109,239-256,"First paleomagnetic and 40Ar/39Ar study of Paleoproterozoic rocks from the French Guyana (Camopi and Oyapok rivers), northeastern Guyana Shield",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,French Guiana Granite and Amphibolite,8975,GUI2,"C*o,Ro",0,2.6,307.4,5,26,275.5,19.6,19.6,15.7,19.9,5.0,230.0,18.0,18.0,18.0,40or60,4,1,1,1,0,0,1,0,0,1,1,4,B,1993,1968,2017,"1992.5, GPMDB4.6",French Guiana Granite and Amphibolite,"Nomade, S., Chen, Y., Pouclet, A., Feraud, G., Theveniaut, H., Daouda, B.Y., Vidal, M., Rigolet, C.",2003,Geophys.J.Int.,154,677-694,The Guiana and the West African Shield Palaeoproterozoic grouping: new palaeomagnetic data for French Guiana and the Ivory Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,Mean pole -PESA ROCO MATI ORGA,9415,,Ro,0,5.18,307.6,5,30,148.8,-1.2,1.2,13.6,5.8,58.5,210.2,5.8,5.8,5.8,MIXED,4,1,1,1,1,1,1,0,0,1,0,4,B,1979,1972,1986,"1979, Ar-Ar Hb, bi",Mean PESA ROCO MATI ORGA,Theveniaut et al.,2006,Precambrian Res.,150,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,Surumu volcanics,9486,,C*+,0,3.4,299.7,39,225,298.6,27.4,27.4,12.1,10.1,-27.4,54.8,6,11,8.1,0,4,1,1,1,1,1,1,1,1,0,1,6,B,1970,1960,1980,Bispo-Santos et al. (2014),Surumu volcanics,"Bispo-Santos, F., D'Agrella-Filho, M.S., Janikian, L., Reis, N.J., Trindade, R.I.F., Reis, M.A.A.A.",2014,Prec. Res.,244,123-138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,Santa Rosa - Sobreiro volcanics -C,13340,SF1,C*+,0,-6.7,307.9,10,109,149.2,79,79,26.4,9.6,-24.7,319.7,17.3,18.2,17.7,60,4,1,1,1,1,1,1,1,1,1,1,7,A,1880,1872,1906,Antonio et al. (2017),Santa Rosa - Sobreiro volcanics -C,"Antonio, P.Y.J., D'Agrella-Filho, M.S., Trindade, R.I.F., N?delec, A., de Oliveira, D.C., da Silva, F.F., Roverato, M., Lana, C.",2017,Gond. Res.,49,106-129,Turmoil before the boring billion: Paleomagnetism of the 1880–1860Ma Uatumã event in the Amazonian craton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,Velho Guilherme suite -C,13350,SF2,C+,0,-6.6,308,15,110,239.2,10.6,10.6,10.5,12.4,31.1,40.1,6.4,12.6,9,73,4,1,1,1,1,1,1,1,1,1,1,7,A,1860,1840,1880,Antonio et al. (2017),Velho Guilherme suite -C,"Antonio, P.Y.J., D'Agrella-Filho, M.S., Trindade, R.I.F., N?delec, A., de Oliveira, D.C., da Silva, F.F., Roverato, M., Lana, C.",2017,Gond. Res.,49,106-129,Turmoil before the boring billion: Paleomagnetism of the 1880–1860Ma Uatumã event in the Amazonian craton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,Avanavero mafic rocks,9499,,"C+, host-rock direction is close to PDF",0,4,300,13,178,138.2,-3.4,3.4,11.1,13,-48.4,27.9,6.5,13,9.2,0,4,1,1,1,1,1,1,1,1,0,1,6,A,1789,1786,1791,Reis et al. (2013),Avanavero mafic rocks,Bispo-Santos et al.,2014,Precambrian Res.,244,139-155,Was there SAMBA in Columbia? Paleomagnetic evidence from 1790 Ma Avanavero mafic sills (Northern Amazonian Craton),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,Colider volcanics -C,9300,,,0,-9.5,305.2,10,107,183,53.5,53.5,25,9.8,-63.3,298.8,9.5,13.7,11.4,33,4,1,1,1,1,1,1,0,1,1,0,5,C+,1789,1782,1796,Bispo-Santos et al. (2008),Colider volcanics -C,"Bispo-Santos, F., D'Agrella-Filho, M.S., Pacca, I.I.G., Janikian, L., Trindade, R.I.F., Elming., S.-?., Silva, J.A., Barros, M.A.S., Pinho, F.E.C.",2008,Prec. Res.,164,40-49,"Columbia revisited: Paleomagnetic results from the 1790 Ma Colider volcanics (SW Amazonian Craton, Brazil)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guyana,Nova Guarita dykes -C,9361,,C+,0,-10.3,304.7,19,268,220.5,45.9,45.9,27.7,6.5,-47.9,245.9,5.3,8.3,6.6,10,4,1,1,1,1,1,1,1,1,1,0,6,A,1419,1415,1422,Bispo-Santos et al. (2012),Nova Guarita dykes -C,"Bispo-Santos, F., D'Agrella-Filho, M.S., Trindade, R.I.F., Elming, S.-?., Janikian, L., Vasconcelos, P.M., Perillo, B.M., Pacca, I.I.G., da Silva, J.A., Barros, M.A.S.",2012,Prec. Res.,196-197,Jan-22,Tectonic implications of the 1419 Ma Nova Guarita mafic intrusives paleomagnetic pole (Amazonian craton) on the longevity of Nuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia-Guapore,Indiavai ­ gabbro,9367,,,0,-15.4,301.4,16,110,209.8,50.7,50.7,22.1,8,57,69.7,8.9,8.9,8.9,0or100,4,1,1,1,1,1,1,0,0,0,0,3,B,1416,1409,1423,"1416, U-Pb",IndiavaÃ­ gabbro,"D'Agrella-Filho, M.S., Trindade, R.I.F., Elming, S.-Ã…., Teixeira, W., Yokohama, E., Tohver, E., Geraldes, M.C., Pacca, I.I.G., Barros, M.A.S., Ruiz, A.S.",2012,Gondwana Res.,22,956-973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia,Fortuna Formation,9376,,,0,-15.0,300.0,18,128,339.0,-56.7,56.7,24.0,7.3,59.8,155.9,7.7,10.6,9.0,0or100,4,1,1,1,1,1,1,0,1,0,0,4,A,1150,1143,1157,"1150, U-Pb xenotime 1150±7; authors",Fortuna Formation,D'Agrella-Filho et al.,2008,Earth Planet.Sci.Letters,267,188-199,Direct dating of paleomagnetic results from Precambrian sediments in the Amazon craton: Evidence for Grenvillian emplacement of exotic crust in SE Appalachians of North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonia,Nova Floresta Formation,8827,,,0,-10.6,296.3,16,115,294.2,-60.3,60.3,61.9,4.7,24.6,164.6,5.5,5.5,5.5,0or100,4,1,1,1,1,1,1,0,1,0,1,5,A,1200,1193,1207,"1200, Ar/Ar; authors",Nova Floresta Formation,"Tohver, E., van der Pluijm, B.A., Van der Voo, R., Rizzotto, G., Scandolara, J.E.",2002,Earth Planet.Sci.Letters,199,185-200,Paleogeography of the Amazon craton at 1.2 Ga: early Grenvillian collision with the Llano segment of Laurentia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rio de la Plata,Playa Hermosa glacial clastics,9520,,,100,-34.8,304.7,4,13,207.6,27.3,27.3,12.1,12.4,-58.8,183.1,12.1,12.1,12.1,100,4,1,0,1,1,0,1,0,1,0,0,3,B,594,578,610,Rapalini et al. (2015),Playa Hermosa glacial clastics,"Rapalini, A.E., Tohver, E., S?nchez Bettucci, L., Lossada, A.C., Barcelona, H., P?rez, C.",2015,Prec. Res.,259,143-155,"The late Neoproterozoic Sierra de las Ánimas Magmatic Complex and Playa Hermosa Formation, southern Uruguay, revisited: Paleogeographic implications of new paleomagnetic and precise geochronologic data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rio de la Plata,Sierra de las Animas complex -C,9519,,F+,100,-34.7,304.7,11,63,108,-60.6,60.6,20,10.4,-12.2,258.9,12.1,15.9,13.9,73,4,1,1,1,1,1,1,1,1,1,1,7,A,578,573,583,"Rapalini et al. (2015), OyhantÃ§abal et al. (2007)",Sierra de las Animas complex -C,"Rapalini, A.E., Tohver, E., S?nchez Bettucci, L., Lossada, A.C., Barcelona, H., P?rez, C.",2015,Prec. Res.,259,143-155,"The late Neoproterozoic Sierra de las Ánimas Magmatic Complex and Playa Hermosa Formation, southern Uruguay, revisited: Paleogeographic implications of new paleomagnetic and precise geochronologic data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Francisco,Curaca mafic intrusions and baked rocks,9558,,,0,-9.6,320.1,7,51,70.6,54,54,22.1,13.1,10.1,9.6,12.9,18.4,15.4,0,4,1,1,1,1,1,1,1,1,0,1,6,A,1507,1500,1516,Silveira et al. (2013),Curaca mafic intrusions and baked rocks,"Salminen, J.M., Evans, D.A.D., Trindade, R.I.F., Oliveira, E.P., Piispa, E.J., Smirnov, A.V.",2016,Prec. Res.,286,195-212,sills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Francisco,Bahia coastal dykes,11190,"A comp, 2-polarity",C+,0,-14.6,321.1,46,267,279,70.1,70.1,31,3.8,-7.3,286.4,5.6,6.5,6,28,4,1,1,1,1,1,1,1,1,1,0,6,A,924,920,928,"924, U-Pb(bd) 924.2pm3.8",Bahia coastal dykes,"Evans, D.A.D. Trindade, R.I.F., Catelani, E.L., D'Agrella-Filho, M.S., Heaman, L.M., Oliveira, E.P., S?derlund, U., Ernst, R.E., Smirnov, A.V., Salminen, J.M.",2015,Geol. Soc. Lon. Sp. Pub.,424,,Avanavero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Francisco,Salvador dykes -N,9142,A component,C+,0,-12.9,321.6,8,35,110.8,-79.3,79.3,44.4,8.4,-6.4,302.7,15.2,16,15.6,0,4,1,1,1,1,1,1,1,1,0,0,5,B,924,920,928,Evans et al. (2015),Salvador dykes -N,"D'Agrella-Filho, M.S., Pacca, I.I.G., Trindade, R.I.F., Teixeira, W., Raposo, M.I.B., Onstott, T.C.",2004,Prec. Res.,132,55-77,mafic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
