tab 	sites
age	age_high	age_low	age_unit	citations	dir_comp_name	dir_dec	dir_inc	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_tilt_correction	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	result_quality	samples	site	software_packages	specimens	vgp_lat	vgp_lon
1075	1085.57	1050	Ma	This study	hdt	264.7	20.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-135	PF18-135	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-135a	3.9	190.5
1075	1085.57	1050	Ma	This study	hdt	202.0	36.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-136	PF18-136	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-136a	-20.2	247.5
1075	1085.57	1050	Ma	This study	lt	354.5	65.2	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-136	PF18-136	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-136a	86.2	193.4
1075	1085.57	1050	Ma	This study	hdt	255.0	18.3	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-136	PF18-136	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-136a	-3.3	196.8
1075	1085.57	1050	Ma	This study	lt	326.6	-9.4	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-136	PF18-136	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-136a	30.9	129.2
1075	1085.57	1050	Ma	This study	mht	275.5	-17.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-137	PF18-137	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-137a	-2.6	169.4
1075	1085.57	1050	Ma	This study	hdt	232.4	43.5	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-137	PF18-137	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-137a	-4.0	223.6
1075	1085.57	1050	Ma	This study	mht	256.5	48.4	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-137	PF18-137	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-137a	12.4	209.3
1075	1085.57	1050	Ma	This study	hdt	263.9	-4.1	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-137	PF18-137	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-137a	-5.7	182.5
1075	1085.57	1050	Ma	This study	mht	246.5	66.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-138	PF18-138	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-138a	21.9	229.6
1075	1085.57	1050	Ma	This study	mht	291.8	-2.5	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-138	PF18-138	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-138a	13.9	162.4
1075	1085.57	1050	Ma	This study	hdt	224.7	50.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-139	PF18-139	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-139a	-2.1	232.6
1075	1085.57	1050	Ma	This study	mt	230.1	53.4	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-139	PF18-139	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-139a	2.2	229.9
1075	1085.57	1050	Ma	This study	hdt	273.6	4.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-139	PF18-139	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-139a	4.0	178.3
1075	1085.57	1050	Ma	This study	mt	276.5	1.3	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-139	PF18-139	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-139a	4.9	175.2
1075	1085.57	1050	Ma	This study	hdt	234.9	60.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-14	PF18-14	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-14a	10.8	231.1
1075	1085.57	1050	Ma	This study	lt	346.9	76.2	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-14	PF18-14	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-14a	71.2	251.4
1075	1085.57	1050	Ma	This study	hdt	283.1	1.1	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-14	PF18-14	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-14a	9.4	170.3
1075	1085.57	1050	Ma	This study	lt	319.4	-2.7	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-14	PF18-14	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-14a	30.4	138.4
1075	1085.57	1050	Ma	This study	hdt	206.4	38.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-140	PF18-140	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-140a	-17.6	243.8
1075	1085.57	1050	Ma	This study	hdt	261.4	17.1	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-140	PF18-140	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-140a	0.5	191.7
1075	1085.57	1050	Ma	This study	hdt	195.5	41.6	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-141	PF18-141	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-141a	-18.2	254.6
1075	1085.57	1050	Ma	This study	mt	207.1	48.5	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-141	PF18-141	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-141a	-10.2	245.7
1075	1085.57	1050	Ma	This study	hdt	265.7	24.9	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-141	PF18-141	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-141a	6.5	191.6
1075	1085.57	1050	Ma	This study	mt	271.3	15.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-141	PF18-141	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-141a	6.6	184.0
1075	1085.57	1050	Ma	This study	hdt	225.2	42.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-142	PF18-142	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-142a	-7.8	228.9
1075	1085.57	1050	Ma	This study	mt	225.2	47.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-142	PF18-142	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-142a	-4.2	231.0
1075	1085.57	1050	Ma	This study	hdt	265.6	3.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-142	PF18-142	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-142a	-1.9	183.7
1075	1085.57	1050	Ma	This study	mt	270.6	3.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-142	PF18-142	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-142a	1.7	180.3
1075	1085.57	1050	Ma	This study	hdt	207.5	37.2	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-143	PF18-143	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-143a	-18.3	242.4
1075	1085.57	1050	Ma	This study	mt	214.3	44.4	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-143	PF18-143	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-143a	-11.1	238.4
1075	1085.57	1050	Ma	This study	hdt	259.6	16.4	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-143	PF18-143	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-143a	-1.0	192.8
1075	1085.57	1050	Ma	This study	mt	266.8	10.9	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-143	PF18-143	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-143a	1.8	185.6
1075	1085.57	1050	Ma	This study	mt	266.6	10.3	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-144	PF18-144	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-144a	1.4	185.5
1075	1085.57	1050	Ma	This study	mt	215.3	44.3	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-144	PF18-144	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-144a	-10.8	237.6
1075	1085.57	1050	Ma	This study	hdt	207.5	34.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-144	PF18-144	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-144a	-19.8	241.9
1075	1085.57	1050	Ma	This study	hdt	257.2	16.5	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-144	PF18-144	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-144a	-2.6	194.5
1075	1085.57	1050	Ma	This study	hdt	215.7	37.4	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-145	PF18-145	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-145a	-15.3	235.1
1075	1085.57	1050	Ma	This study	mt	225.6	45.0	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-145	PF18-145	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-145a	-6.1	229.5
1075	1085.57	1050	Ma	This study	hdt	259.6	9.9	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-145	PF18-145	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-145a	-3.5	190.5
1075	1085.57	1050	Ma	This study	mt	267.8	3.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-145	PF18-145	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-145a	-0.4	182.1
1075	1085.57	1050	Ma	This study	hdt	186.1	34.1	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-146	PF18-146	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-146a	-24.6	263.1
1075	1085.57	1050	Ma	This study	hdt	259.6	34.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-146	PF18-146	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-146a	6.5	199.7
1075	1085.57	1050	Ma	This study	hdt	215.9	52.1	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-147	PF18-147	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-147a	-4.5	239.8
1075	1085.57	1050	Ma	This study	mt	199.8	49.2	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-147	PF18-147	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-147a	-11.4	252.1
1075	1085.57	1050	Ma	This study	hdt	274.6	9.7	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-147	PF18-147	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-147a	6.7	179.5
1075	1085.57	1050	Ma	This study	mt	273.0	20.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-147	PF18-147	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-147a	9.6	184.6
1075	1085.57	1050	Ma	This study	mt	270.5	4.3	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-148	PF18-148	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-148a	1.9	180.6
1075	1085.57	1050	Ma	This study	hdt	224.2	45.5	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-148	PF18-148	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-148a	-6.4	230.8
1075	1085.57	1050	Ma	This study	mt	224.2	47.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-148	PF18-148	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-148a	-4.7	231.7
1075	1085.57	1050	Ma	This study	hdt	268.2	4.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-148	PF18-148	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-148a	0.2	182.2
1075	1085.57	1050	Ma	This study	hdt	228.4	27.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-149	PF18-149	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-149a	-15.0	221.0
1075	1085.57	1050	Ma	This study	mt	227.5	36.2	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-149	PF18-149	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-149a	-10.8	224.6
1075	1085.57	1050	Ma	This study	hdt	251.0	-1.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-149	PF18-149	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-149a	-13.6	192.9
1075	1085.57	1050	Ma	This study	mt	259.2	0.4	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-149	PF18-149	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-149a	-7.3	187.5
1075	1085.57	1050	Ma	This study	hdt	218.7	63.3	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-15	PF18-15	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-15a	7.5	242.9
1075	1085.57	1050	Ma	This study	lt	357.3	73.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-15	PF18-15	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-15a	76.5	263.6
1075	1085.57	1050	Ma	This study	mht	251.9	62.3	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-15	PF18-15	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-15a	20.2	222.3
1075	1085.57	1050	Ma	This study	hdt	284.5	8.9	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-15	PF18-15	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-15a	13.2	172.0
1075	1085.57	1050	Ma	This study	lt	323.1	-2.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-15	PF18-15	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-15a	32.2	134.7
1075	1085.57	1050	Ma	This study	mht	287.7	-5.7	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-15	PF18-15	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-15a	10.0	164.5
1075	1085.57	1050	Ma	This study	hdt	247.8	-0.4	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-150	PF18-150	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-150a	-15.2	195.8
1075	1085.57	1050	Ma	This study	hdt	226.5	24.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-150	PF18-150	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-150a	-17.4	221.7
1075	1085.57	1050	Ma	This study	hdt	228.7	35.2	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-151	PF18-151	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-151a	-10.8	223.3
1075	1085.57	1050	Ma	This study	mt	237.8	39.4	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-151	PF18-151	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-151a	-3.7	217.8
1075	1085.57	1050	Ma	This study	hdt	258.4	-0.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-151	PF18-151	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-151a	-8.3	187.7
1075	1085.57	1050	Ma	This study	mt	264.0	-7.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-151	PF18-151	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-151a	-6.7	181.4
1075	1085.57	1050	Ma	This study	mht	266.8	50.5	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-152	PF18-152	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-152a	20.1	204.1
1075	1085.57	1050	Ma	This study	mht	283.6	-20.1	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-152	PF18-152	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-152a	1.7	162.5
1075	1085.57	1050	Ma	This study	mht	262.5	46.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-153	PF18-153	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-153a	15.2	204.5
1075	1085.57	1050	Ma	This study	mht	278.8	-20.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-153	PF18-153	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-153a	-1.6	165.9
1075	1085.57	1050	Ma	This study	mht	270.0	45.3	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-154	PF18-154	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-154a	19.1	198.7
1075	1085.57	1050	Ma	This study	mht	281.0	-25.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-154	PF18-154	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-154a	-2.2	162.5
1075	1085.57	1050	Ma	This study	mht	283.2	-25.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-155	PF18-155	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-155a	-0.9	160.7
1075	1085.57	1050	Ma	This study	lt	329.9	-4.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-155	PF18-155	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-155a	34.4	126.9
