tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	instrument_codes	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen	weight
This study	hdt	0.0	224.4	55.9	0.8	2	5	0.0	PF18-1a_LP-DIR-T	hargrave 2021-06-10 13:25:09	u	968.0	959.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-1	pmagpy-4.2.24-1: demag_gui	PF18-1a	
This study	hct	11.8	252.7	56.8	12.4	2	15	0.0	PF18-1a_LP-DIR-T	hargrave 2021-06-10 13:25:09	u	933.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-1	pmagpy-4.2.24-1: demag_gui	PF18-1a	
This study	hdt	0.0	277.3	5.5	0.8	2	5	100.0	PF18-1a_LP-DIR-T	hargrave 2021-06-10 13:25:09	u	968.0	959.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-1	pmagpy-4.2.24-1: demag_gui	PF18-1a	
This study	hct	11.8	283.2	-8.9	12.4	2	15	100.0	PF18-1a_LP-DIR-T	hargrave 2021-06-10 13:25:09	u	933.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-1	pmagpy-4.2.24-1: demag_gui	PF18-1a	
This study	hdt	0.0	186.8	27.2	0.8	2	5	-1.0	PF18-1a_LP-DIR-T	hargrave 2021-06-10 13:25:09	u	968.0	959.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-1	pmagpy-4.2.24-1: demag_gui	PF18-1a	
This study	hct	11.8	204.0	31.8	12.4	2	15	-1.0	PF18-1a_LP-DIR-T	hargrave 2021-06-10 13:25:09	u	933.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-1	pmagpy-4.2.24-1: demag_gui	PF18-1a	
This study	mht	9.7	250.5	69.1	7.3	3	8	0.0	PF18-20a_LP-DIR-T	hargrave 2021-06-10 13:54:33	u	883.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-20	pmagpy-4.2.24-1: demag_gui	PF18-20a	
This study	mht	9.7	187.7	40.7	7.3	3	8	-1.0	PF18-20a_LP-DIR-T	hargrave 2021-06-10 13:54:33	u	883.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-20	pmagpy-4.2.24-1: demag_gui	PF18-20a	
This study	hdt	0.0	159.3	41.8	7.3	3	15	-1.0	PF18-20a_LP-DIR-T	hargrave 2021-06-10 13:54:33	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-20	pmagpy-4.2.24-1: demag_gui	PF18-20a	
This study	lt	16.9	341.4	77.5	5.4	3	3	0.0	PF18-20a_LP-DIR-T	hargrave 2021-06-10 13:54:33	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-20	pmagpy-4.2.24-1: demag_gui	PF18-20a	
This study	mht	9.7	293.3	-1.8	7.3	3	8	100.0	PF18-20a_LP-DIR-T	hargrave 2021-06-10 13:54:33	u	883.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-20	pmagpy-4.2.24-1: demag_gui	PF18-20a	
This study	lt	16.9	317.7	-2.2	5.4	3	3	100.0	PF18-20a_LP-DIR-T	hargrave 2021-06-10 13:54:33	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-20	pmagpy-4.2.24-1: demag_gui	PF18-20a	
This study	hdt	0.0	191.3	67.1	7.3	3	15	0.0	PF18-20a_LP-DIR-T	hargrave 2021-06-10 13:54:33	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-20	pmagpy-4.2.24-1: demag_gui	PF18-20a	
This study	lt	16.9	206.3	62.3	5.4	3	3	-1.0	PF18-20a_LP-DIR-T	hargrave 2021-06-10 13:54:33	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-20	pmagpy-4.2.24-1: demag_gui	PF18-20a	
This study	hdt	0.0	290.6	19.4	7.3	3	15	100.0	PF18-20a_LP-DIR-T	hargrave 2021-06-10 13:54:33	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-20	pmagpy-4.2.24-1: demag_gui	PF18-20a	
This study	hdt	0.0	276.9	-0.8	2.8	3	14	100.0	PF18-22a_LP-DIR-T	hargrave 2021-06-10 13:58:53	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-22	pmagpy-4.2.24-1: demag_gui	PF18-22a	
This study	mt	1.1	279.3	-1.2	5.4	3	7	100.0	PF18-22a_LP-DIR-T	hargrave 2021-06-10 13:58:53	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-22	pmagpy-4.2.24-1: demag_gui	PF18-22a	
This study	lt	29.6	320.3	0.3	6.4	3	3	100.0	PF18-22a_LP-DIR-T	hargrave 2021-06-10 13:58:53	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-22	pmagpy-4.2.24-1: demag_gui	PF18-22a	
This study	mt	1.1	236.9	56.4	5.4	3	7	0.0	PF18-22a_LP-DIR-T	hargrave 2021-06-10 13:58:53	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-22	pmagpy-4.2.24-1: demag_gui	PF18-22a	
This study	hdt	0.0	235.0	54.3	2.8	3	14	0.0	PF18-22a_LP-DIR-T	hargrave 2021-06-10 13:58:53	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-22	pmagpy-4.2.24-1: demag_gui	PF18-22a	
This study	lt	29.6	358.4	77.9	6.4	3	3	0.0	PF18-22a_LP-DIR-T	hargrave 2021-06-10 13:58:53	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-22	pmagpy-4.2.24-1: demag_gui	PF18-22a	
This study	mt	1.1	197.0	38.6	5.4	3	7	-1.0	PF18-22a_LP-DIR-T	hargrave 2021-06-10 13:58:53	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-22	pmagpy-4.2.24-1: demag_gui	PF18-22a	
This study	hdt	0.0	196.0	36.3	2.8	3	14	-1.0	PF18-22a_LP-DIR-T	hargrave 2021-06-10 13:58:53	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-22	pmagpy-4.2.24-1: demag_gui	PF18-22a	
This study	lt	29.6	217.2	78.8	6.4	3	3	-1.0	PF18-22a_LP-DIR-T	hargrave 2021-06-10 13:58:53	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-22	pmagpy-4.2.24-1: demag_gui	PF18-22a	
This study	hdt	0.0	271.5	3.9	3.9	3	15	100.0	PF18-23a_LP-DIR-T	hargrave 2021-06-10 14:00:19	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-23	pmagpy-4.2.24-1: demag_gui	PF18-23a	
This study	mt	1.0	226.7	54.7	5.5	3	9	0.0	PF18-23a_LP-DIR-T	hargrave 2021-06-10 14:00:19	u	863.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-23	pmagpy-4.2.24-1: demag_gui	PF18-23a	
This study	mt	1.0	276.2	4.0	5.5	3	9	100.0	PF18-23a_LP-DIR-T	hargrave 2021-06-10 14:00:19	u	863.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-23	pmagpy-4.2.24-1: demag_gui	PF18-23a	
This study	lt	28.8	17.5	85.1	8.8	3	4	0.0	PF18-23a_LP-DIR-T	hargrave 2021-06-10 14:00:19	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-23	pmagpy-4.2.24-1: demag_gui	PF18-23a	
This study	hdt	0.0	225.6	50.0	3.9	3	15	0.0	PF18-23a_LP-DIR-T	hargrave 2021-06-10 14:00:19	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-23	pmagpy-4.2.24-1: demag_gui	PF18-23a	
This study	lt	28.8	316.0	6.6	8.8	3	4	100.0	PF18-23a_LP-DIR-T	hargrave 2021-06-10 14:00:19	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-23	pmagpy-4.2.24-1: demag_gui	PF18-23a	
This study	lt	28.8	187.4	64.6	8.8	3	4	-1.0	PF18-23a_LP-DIR-T	hargrave 2021-06-10 14:00:19	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-23	pmagpy-4.2.24-1: demag_gui	PF18-23a	
This study	hdt	0.0	171.8	21.4	3.9	3	15	-1.0	PF18-23a_LP-DIR-T	hargrave 2021-06-10 14:00:19	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-23	pmagpy-4.2.24-1: demag_gui	PF18-23a	
This study	mt	1.0	173.0	26.0	5.5	3	9	-1.0	PF18-23a_LP-DIR-T	hargrave 2021-06-10 14:00:19	u	863.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-23	pmagpy-4.2.24-1: demag_gui	PF18-23a	
This study	hdt	0.0	211.6	42.8	4.3	2	14	0.0	PF18-24a_LP-DIR-T	hargrave 2021-06-10 14:01:46	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-24	pmagpy-4.2.24-1: demag_gui	PF18-24a	
This study	hdt	0.0	146.0	12.6	4.3	2	14	-1.0	PF18-24a_LP-DIR-T	hargrave 2021-06-10 14:01:46	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-24	pmagpy-4.2.24-1: demag_gui	PF18-24a	
This study	mt	4.5	152.6	14.3	10.7	2	11	-1.0	PF18-24a_LP-DIR-T	hargrave 2021-06-10 14:01:46	u	863.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-24	pmagpy-4.2.24-1: demag_gui	PF18-24a	
This study	mt	4.5	218.5	47.2	10.7	2	11	0.0	PF18-24a_LP-DIR-T	hargrave 2021-06-10 14:01:46	u	863.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-24	pmagpy-4.2.24-1: demag_gui	PF18-24a	
This study	hdt	0.0	263.6	13.1	4.3	2	14	100.0	PF18-24a_LP-DIR-T	hargrave 2021-06-10 14:01:46	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-24	pmagpy-4.2.24-1: demag_gui	PF18-24a	
This study	mt	4.5	268.2	8.3	10.7	2	11	100.0	PF18-24a_LP-DIR-T	hargrave 2021-06-10 14:01:46	u	863.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-24	pmagpy-4.2.24-1: demag_gui	PF18-24a	
This study	lt	31.1	240.8	70.9	1.2	3	3	-1.0	PF18-25a_LP-DIR-T	hargrave 2021-06-10 14:03:17	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-25	pmagpy-4.2.24-1: demag_gui	PF18-25a	
This study	hdt	0.0	179.8	33.6	4.4	3	15	-1.0	PF18-25a_LP-DIR-T	hargrave 2021-06-10 14:03:17	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-25	pmagpy-4.2.24-1: demag_gui	PF18-25a	
This study	mt	0.8	182.3	34.6	4.3	3	5	-1.0	PF18-25a_LP-DIR-T	hargrave 2021-06-10 14:03:17	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-25	pmagpy-4.2.24-1: demag_gui	PF18-25a	
This study	lt	31.1	351.1	70.0	1.2	3	3	0.0	PF18-25a_LP-DIR-T	hargrave 2021-06-10 14:03:17	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-25	pmagpy-4.2.24-1: demag_gui	PF18-25a	
This study	hdt	0.0	227.3	54.6	4.4	3	15	0.0	PF18-25a_LP-DIR-T	hargrave 2021-06-10 14:03:17	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-25	pmagpy-4.2.24-1: demag_gui	PF18-25a	
This study	mt	0.8	230.9	55.6	4.3	3	5	0.0	PF18-25a_LP-DIR-T	hargrave 2021-06-10 14:03:17	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-25	pmagpy-4.2.24-1: demag_gui	PF18-25a	
This study	lt	31.1	324.2	-6.9	1.2	3	3	100.0	PF18-25a_LP-DIR-T	hargrave 2021-06-10 14:03:17	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-25	pmagpy-4.2.24-1: demag_gui	PF18-25a	
This study	hdt	0.0	276.2	3.7	4.4	3	15	100.0	PF18-25a_LP-DIR-T	hargrave 2021-06-10 14:03:17	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-25	pmagpy-4.2.24-1: demag_gui	PF18-25a	
This study	mt	0.8	277.6	1.8	4.3	3	5	100.0	PF18-25a_LP-DIR-T	hargrave 2021-06-10 14:03:17	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-25	pmagpy-4.2.24-1: demag_gui	PF18-25a	
This study	mt	2.1	280.5	4.8	5.5	3	9	100.0	PF18-26a_LP-DIR-T	hargrave 2021-06-10 14:04:48	u	863.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-26	pmagpy-4.2.24-1: demag_gui	PF18-26a	
This study	lt	23.3	319.2	-4.5	2.9	3	3	100.0	PF18-26a_LP-DIR-T	hargrave 2021-06-10 14:04:48	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-26	pmagpy-4.2.24-1: demag_gui	PF18-26a	
This study	hdt	0.0	278.1	10.1	3.7	3	14	100.0	PF18-26a_LP-DIR-T	hargrave 2021-06-10 14:04:48	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-26	pmagpy-4.2.24-1: demag_gui	PF18-26a	
This study	lt	23.3	342.1	74.8	2.9	3	3	0.0	PF18-26a_LP-DIR-T	hargrave 2021-06-10 14:04:48	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-26	pmagpy-4.2.24-1: demag_gui	PF18-26a	
This study	hdt	0.0	216.2	57.0	3.7	3	14	0.0	PF18-26a_LP-DIR-T	hargrave 2021-06-10 14:04:48	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-26	pmagpy-4.2.24-1: demag_gui	PF18-26a	
This study	mt	2.1	179.2	39.0	5.5	3	9	-1.0	PF18-26a_LP-DIR-T	hargrave 2021-06-10 14:04:48	u	863.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-26	pmagpy-4.2.24-1: demag_gui	PF18-26a	
This study	lt	23.3	226.4	70.7	2.9	3	3	-1.0	PF18-26a_LP-DIR-T	hargrave 2021-06-10 14:04:48	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-26	pmagpy-4.2.24-1: demag_gui	PF18-26a	
This study	hdt	0.0	172.2	37.3	3.7	3	14	-1.0	PF18-26a_LP-DIR-T	hargrave 2021-06-10 14:04:48	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-26	pmagpy-4.2.24-1: demag_gui	PF18-26a	
This study	mt	2.1	226.5	59.0	5.5	3	9	0.0	PF18-26a_LP-DIR-T	hargrave 2021-06-10 14:04:48	u	863.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-26	pmagpy-4.2.24-1: demag_gui	PF18-26a	
This study	hdt	0.0	186.6	31.4	6.5	3	14	-1.0	PF18-27a_LP-DIR-T	hargrave 2021-06-10 14:06:15	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-27	pmagpy-4.2.24-1: demag_gui	PF18-27a	
This study	lt	25.4	214.5	75.1	7.9	3	3	-1.0	PF18-27a_LP-DIR-T	hargrave 2021-06-10 14:06:15	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-27	pmagpy-4.2.24-1: demag_gui	PF18-27a	
This study	mht	6.8	193.6	37.0	5.7	3	9	-1.0	PF18-27a_LP-DIR-T	hargrave 2021-06-10 14:06:15	u	873.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-27	pmagpy-4.2.24-1: demag_gui	PF18-27a	
This study	hdt	0.0	239.3	54.2	6.5	3	14	0.0	PF18-27a_LP-DIR-T	hargrave 2021-06-10 14:06:15	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-27	pmagpy-4.2.24-1: demag_gui	PF18-27a	
This study	lt	25.4	11.1	76.5	7.9	3	3	0.0	PF18-27a_LP-DIR-T	hargrave 2021-06-10 14:06:15	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-27	pmagpy-4.2.24-1: demag_gui	PF18-27a	
This study	mht	6.8	250.9	59.0	5.7	3	9	0.0	PF18-27a_LP-DIR-T	hargrave 2021-06-10 14:06:15	u	873.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-27	pmagpy-4.2.24-1: demag_gui	PF18-27a	
This study	lt	25.4	323.1	1.6	7.9	3	3	100.0	PF18-27a_LP-DIR-T	hargrave 2021-06-10 14:06:15	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-27	pmagpy-4.2.24-1: demag_gui	PF18-27a	
This study	mht	6.8	284.7	-7.0	5.7	3	9	100.0	PF18-27a_LP-DIR-T	hargrave 2021-06-10 14:06:15	u	873.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-27	pmagpy-4.2.24-1: demag_gui	PF18-27a	
This study	hdt	0.0	277.6	-3.2	6.5	3	14	100.0	PF18-27a_LP-DIR-T	hargrave 2021-06-10 14:06:15	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-27	pmagpy-4.2.24-1: demag_gui	PF18-27a	
This study	lt	26.4	214.8	74.9	2.9	3	3	-1.0	PF18-28a_LP-DIR-T	hargrave 2021-06-10 14:07:42	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-28	pmagpy-4.2.24-1: demag_gui	PF18-28a	
This study	mt	6.0	182.9	41.0	4.9	3	1	-1.0	PF18-28a_LP-DIR-T	hargrave 2021-06-10 14:07:42	u	863.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-28	pmagpy-4.2.24-1: demag_gui	PF18-28a	
This study	lt	26.4	336.9	80.8	2.9	3	3	0.0	PF18-28a_LP-DIR-T	hargrave 2021-06-10 14:07:42	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-28	pmagpy-4.2.24-1: demag_gui	PF18-28a	
This study	hdt	0.0	208.8	48.4	4.5	3	16	0.0	PF18-28a_LP-DIR-T	hargrave 2021-06-10 14:07:42	u	968.0	923.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-28	pmagpy-4.2.24-1: demag_gui	PF18-28a	
This study	mt	6.0	228.8	57.0	4.9	3	1	0.0	PF18-28a_LP-DIR-T	hargrave 2021-06-10 14:07:42	u	863.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-28	pmagpy-4.2.24-1: demag_gui	PF18-28a	
This study	lt	26.4	315.5	0.2	2.9	3	3	100.0	PF18-28a_LP-DIR-T	hargrave 2021-06-10 14:07:42	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-28	pmagpy-4.2.24-1: demag_gui	PF18-28a	
This study	hdt	0.0	269.4	14.8	4.5	3	16	100.0	PF18-28a_LP-DIR-T	hargrave 2021-06-10 14:07:42	u	968.0	923.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-28	pmagpy-4.2.24-1: demag_gui	PF18-28a	
This study	mt	6.0	278.7	3.2	4.9	3	1	100.0	PF18-28a_LP-DIR-T	hargrave 2021-06-10 14:07:42	u	863.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-28	pmagpy-4.2.24-1: demag_gui	PF18-28a	
This study	hdt	0.0	167.4	32.9	4.5	3	16	-1.0	PF18-28a_LP-DIR-T	hargrave 2021-06-10 14:07:42	u	968.0	923.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-28	pmagpy-4.2.24-1: demag_gui	PF18-28a	
This study	mht	5.4	279.1	-7.0	6.3	3	11	100.0	PF18-29a_LP-DIR-T	hargrave 2021-06-10 14:09:12	u	893.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-29	pmagpy-4.2.24-1: demag_gui	PF18-29a	
This study	hdt	0.0	271.2	1.3	6.3	3	14	100.0	PF18-29a_LP-DIR-T	hargrave 2021-06-10 14:09:12	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-29	pmagpy-4.2.24-1: demag_gui	PF18-29a	
This study	lt	26.0	325.0	-5.1	11.8	3	3	100.0	PF18-29a_LP-DIR-T	hargrave 2021-06-10 14:09:12	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-29	pmagpy-4.2.24-1: demag_gui	PF18-29a	
This study	lt	26.0	356.4	70.8	11.8	3	3	0.0	PF18-29a_LP-DIR-T	hargrave 2021-06-10 14:09:12	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-29	pmagpy-4.2.24-1: demag_gui	PF18-29a	
This study	hdt	0.0	185.2	30.3	6.3	3	14	-1.0	PF18-29a_LP-DIR-T	hargrave 2021-06-10 14:09:12	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-29	pmagpy-4.2.24-1: demag_gui	PF18-29a	
This study	mht	5.4	246.3	54.2	6.3	3	11	0.0	PF18-29a_LP-DIR-T	hargrave 2021-06-10 14:09:12	u	893.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-29	pmagpy-4.2.24-1: demag_gui	PF18-29a	
This study	hdt	0.0	229.6	49.2	6.3	3	14	0.0	PF18-29a_LP-DIR-T	hargrave 2021-06-10 14:09:12	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-29	pmagpy-4.2.24-1: demag_gui	PF18-29a	
This study	mht	5.4	196.9	36.3	6.3	3	11	-1.0	PF18-29a_LP-DIR-T	hargrave 2021-06-10 14:09:12	u	893.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-29	pmagpy-4.2.24-1: demag_gui	PF18-29a	
This study	lt	26.0	248.6	75.2	11.8	3	3	-1.0	PF18-29a_LP-DIR-T	hargrave 2021-06-10 14:09:12	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-29	pmagpy-4.2.24-1: demag_gui	PF18-29a	
This study	hdt	0.0	277.0	6.1	4.5	2	1	100.0	PF18-2b_LP-DIR-T	hargrave 2021-06-10 13:26:43	u	968.0	947.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-2	pmagpy-4.2.24-1: demag_gui	PF18-2b	
This study	hct	3.7	233.2	59.5	6.2	2	15	0.0	PF18-2b_LP-DIR-T	hargrave 2021-06-10 13:26:43	u	913.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-2	pmagpy-4.2.24-1: demag_gui	PF18-2b	
This study	hdt	0.0	223.4	55.7	4.5	2	1	0.0	PF18-2b_LP-DIR-T	hargrave 2021-06-10 13:26:43	u	968.0	947.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-2	pmagpy-4.2.24-1: demag_gui	PF18-2b	
This study	hct	3.7	281.7	1.5	6.2	2	15	100.0	PF18-2b_LP-DIR-T	hargrave 2021-06-10 13:26:43	u	913.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-2	pmagpy-4.2.24-1: demag_gui	PF18-2b	
This study	hdt	0.0	148.4	45.9	4.5	2	1	-1.0	PF18-2b_LP-DIR-T	hargrave 2021-06-10 13:26:43	u	968.0	947.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-2	pmagpy-4.2.24-1: demag_gui	PF18-2b	
This study	hct	3.7	157.1	48.7	6.2	2	15	-1.0	PF18-2b_LP-DIR-T	hargrave 2021-06-10 13:26:43	u	913.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-2	pmagpy-4.2.24-1: demag_gui	PF18-2b	
This study	mt	5.4	280.7	-0.0	7.8	3	6	100.0	PF18-30a_LP-DIR-T	hargrave 2021-06-10 14:10:56	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-30	pmagpy-4.2.24-1: demag_gui	PF18-30a	
This study	hdt	0.0	276.0	5.4	4.6	3	16	100.0	PF18-30a_LP-DIR-T	hargrave 2021-06-10 14:10:56	u	968.0	923.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-30	pmagpy-4.2.24-1: demag_gui	PF18-30a	
This study	lt	26.1	321.8	-4.8	2.1	3	3	100.0	PF18-30a_LP-DIR-T	hargrave 2021-06-10 14:10:56	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-30	pmagpy-4.2.24-1: demag_gui	PF18-30a	
This study	mt	5.4	235.6	58.1	7.8	3	6	0.0	PF18-30a_LP-DIR-T	hargrave 2021-06-10 14:10:56	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-30	pmagpy-4.2.24-1: demag_gui	PF18-30a	
This study	hdt	0.0	224.3	54.7	4.6	3	16	0.0	PF18-30a_LP-DIR-T	hargrave 2021-06-10 14:10:56	u	968.0	923.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-30	pmagpy-4.2.24-1: demag_gui	PF18-30a	
This study	mt	5.4	185.6	48.2	7.8	3	6	-1.0	PF18-30a_LP-DIR-T	hargrave 2021-06-10 14:10:56	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-30	pmagpy-4.2.24-1: demag_gui	PF18-30a	
This study	hdt	0.0	176.5	44.7	4.6	3	16	-1.0	PF18-30a_LP-DIR-T	hargrave 2021-06-10 14:10:56	u	968.0	923.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-30	pmagpy-4.2.24-1: demag_gui	PF18-30a	
This study	lt	26.1	265.6	75.5	2.1	3	3	-1.0	PF18-30a_LP-DIR-T	hargrave 2021-06-10 14:10:56	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-30	pmagpy-4.2.24-1: demag_gui	PF18-30a	
This study	lt	26.1	349.4	73.1	2.1	3	3	0.0	PF18-30a_LP-DIR-T	hargrave 2021-06-10 14:10:56	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-30	pmagpy-4.2.24-1: demag_gui	PF18-30a	
