tab 	sites
age	age_high	age_low	age_sigma	age_unit	citations	description	dir_alpha95	dir_dec	dir_inc	dir_k	dir_n_samples	dir_tilt_correction	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	result_quality	result_type	site	vgp_dm	vgp_dp	vgp_lat	vgp_lon
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	6.3	21.0	-30.6	10.1	56	100	Sedimentary	Sediment Layer	46.92	Muddy Sandstone:Redbed	McNamara Formation	246.28	DE-BLANKET:DE-FM	g	i	West Twin Creek	7.018839117370469	3.909849409169037	23.851408339515384	44.20942972879851
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	6.3	33.5	-60.7	10.1	56	0	Sedimentary	Sediment Layer	46.92	Muddy Sandstone:Redbed	McNamara Formation	246.28	DE-BLANKET:DE-FM	g	i	West Twin Creek	9.611642354163166	7.332037201932	-3.476608591644537	41.89584807461694
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	5.5	230.5	33.3	69.3	11	100	Sedimentary	Sediment Layer	48.0	Muddy Sandstone:Redbed	McNamara Formation	246.42	DE-BLANKET:DE-FM	g	i	Upper Twin Creek	6.251895639535751	3.5532908261496496	-9.931892218210242	198.32524128853697
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	5.5	233.5	7.9	69.3	11	0	Sedimentary	Sediment Layer	48.0	Muddy Sandstone:Redbed	McNamara Formation	246.42	DE-BLANKET:DE-FM	g	i	Upper Twin Creek	5.5393816688642445	2.7895226612135655	-20.21985117969014	187.70499049553385
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	8.2	235.5	42.9	35.5	10	100	Sedimentary	Sediment Layer	47.93	Muddy Sandstone:Redbed	McNamara Formation	246.65	DE-BLANKET:DE-FM	g	i	Spotted Bear River	10.151622682433263	6.283868480883753	-1.7985304778007003	198.25326263391122
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	8.2	238.3	-0.1	35.5	10	0	Sedimentary	Sediment Layer	47.93	Muddy Sandstone:Redbed	McNamara Formation	246.65	DE-BLANKET:DE-FM	g	i	Spotted Bear River	8.200009366992196	4.100009366997547	-20.65460930941915	181.24750677972207
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	9.8	15.0	-27.7	38.7	7	100	Sedimentary	Sediment Layer	48.7	Muddy Sandstone:Redbed	McNamara Formation	245.7	DE-BLANKET:DE-FM	g	i	Cyclone Lake	10.705803073034335	5.84766425707099	25.205905264165963	49.6377101025808
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	9.8	19.9	-18.3	38.7	7	0	Sedimentary	Sediment Layer	48.7	Muddy Sandstone:Redbed	McNamara Formation	245.7	DE-BLANKET:DE-FM	g	i	Cyclone Lake	10.183740425761298	5.291253523432904	29.321731531588313	43.04600131728756
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	4.9	40.3	-37.3	66.0	14	100	Sedimentary	Sediment Layer	46.73	Muddy Sandstone:Redbed	McNamara Formation	247.55	DE-BLANKET:DE-FM	g	i	Meyers Hill	5.756411693464864	3.3812526106794905	13.258434217990107	29.16226755468436
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	4.9	50.2	-26.5	66.0	14	0	Sedimentary	Sediment Layer	46.73	Muddy Sandstone:Redbed	McNamara Formation	247.55	DE-BLANKET:DE-FM	g	i	Meyers Hill	5.312669594035608	2.8800467566724963	14.453816718140473	17.210956786342134
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	8.5	51.2	-41.0	27.3	12	100	Sedimentary	Sediment Layer	45.4	Muddy Sandstone:Redbed	McNamara Formation	246.69	DE-BLANKET:DE-FM	g	i	Warm Springs Canyon	10.329128623400852	6.275935183456398	6.8735529313551	20.64227499429078
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	8.5	32.3	-71.0	27.3	12	0	Sedimentary	Sediment Layer	45.4	Muddy Sandstone:Redbed	McNamara Formation	246.69	DE-BLANKET:DE-FM	g	i	Warm Springs Canyon	14.807913670466906	12.898488663058869	-14.465847388086328	48.45023903952253
1392	1407	1378		Ma	10.1130/0016-7606(1960)71[915:PWACDE]2.0.CO;2	Paleomagnetic results from Collinson & Runcorn (1960 10.1130/0016-7606(1960)71[915:PWACDE]2.0.CO;2);  Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287); excluded	4.0	26.0	-43.0	30.0	53	100	Sedimentary	Sediment Layer	47.0	Muddy Sandstone:Redbed	McNamara Formation	246.0	DE-NRM:DE-FM	b	i	Blackfoot Canyon	4.956973247542406	3.0714479721063883	14.2704668855188	41.79787371140531
